mol_name,label,center,mmff_angle,dft_angle,delta
2-ethylpyrazine,C-N_C,C,115.59048614474221,115.92646914436777,0.335982999625557
2-ethylpyrazine,C-N_C,C,120.41844319015456,120.17298996518605,-0.2454532249685144
2-ethylpyrazine,C-N_C,C,123.29350304563536,122.86441628024585,-0.4290867653895134
2-ethylpyrazine,C-H_C,C,122.42442881611613,121.02165665087625,-1.402772165239881
2-ethylpyrazine,H-N_C,C,114.2820681376284,116.11392705813131,1.8318589205029099
2-ethylpyrazine,C-C_N,N,115.28886203458482,116.19688464463573,0.9080226100509066
2-ethylpyrazine,C-N_C,C,122.21184483940186,121.55127952488932,-0.6605653145125387
2-ethylpyrazine,H-N_C,C,116.1583618308349,117.25404327498032,1.0956814441454128
2-ethylpyrazine,C-H_C,C,121.62979332809303,121.19467719927579,-0.43511612881724204
2-ethylpyrazine,C-N_C,C,122.39383115538219,122.14620790303776,-0.24762325234442528
2-ethylpyrazine,C-H_C,C,121.594434964527,120.92306670699634,-0.6713682575306592
2-ethylpyrazine,H-N_C,C,116.01173387825806,116.93072538958606,0.9189915113280023
2-ethylpyrazine,C-C_N,N,116.39351568556003,117.06822167211703,0.6747059865570009
2-propanol,C-H_C,C,110.35725143909127,110.33791209050214,-0.01933934858912778
2-propanol,C-H_C,C,111.08921795785454,110.66497760827987,-0.42424034957467427
2-propanol,C-H_C,C,111.29012627196406,111.41464913666994,0.12452286470588092
2-propanol,H-H_C,C,106.6645689065404,108.16450551887102,1.4999366123306288
2-propanol,H-H_C,C,108.63255796519638,108.57287204922869,-0.05968591596769102
2-propanol,H-H_C,C,108.65990451963773,107.5743893213759,-1.085515198261831
2-propanol,C-O_C,C,109.21602594559685,111.10094598248861,1.8849200368917565
2-propanol,C-C_C,C,111.88672895780049,112.63932862520264,0.7525996674021513
2-propanol,C-H_C,C,109.49646720589183,108.84042917074716,-0.6560380351446753
2-propanol,C-O_C,C,109.21606627398738,111.10094598248861,1.8848797085012308
2-propanol,H-O_C,C,107.42294741459604,103.9054425449271,-3.51750486966894
2-propanol,C-H_C,C,109.4964440007843,108.84042917074716,-0.6560148300371367
2-propanol,C-H_O,O,107.92553764972783,107.10824096155888,-0.8172966881689518
2-propanol,C-H_C,C,110.35725091956064,110.33791209050214,-0.01933882905849771
2-propanol,C-H_C,C,111.08914642499438,110.66497760827987,-0.4241688167145128
2-propanol,C-H_C,C,111.29018634281952,111.41464236794015,0.12445602512062237
2-propanol,H-H_C,C,106.6644764219425,108.16450551887102,1.5000290969285288
2-propanol,H-H_C,C,108.63263904316936,108.57286103429695,-0.05977800887241358
2-propanol,H-H_C,C,108.65992513222945,107.57440746607831,-1.0855176661511337
3-methylbut-1-ene,C-H_C,C,122.67347404037348,122.55090682990425,-0.12256721046922792
3-methylbut-1-ene,C-H_C,C,120.41978898028388,121.2524208889918,0.8326319087079099
3-methylbut-1-ene,H-H_C,C,116.90657211214835,116.19649265090737,-0.71007946124098
3-methylbut-1-ene,C-C_C,C,127.54515930457414,127.34669869639467,-0.19846060817947375
3-methylbut-1-ene,C-H_C,C,117.39838004203999,118.32239776103998,0.9240177189999912
3-methylbut-1-ene,C-H_C,C,115.05438350160706,114.32660495726542,-0.7277785443416462
3-methylbut-1-ene,C-C_C,C,115.3107645440469,114.07884862521783,-1.231915918829074
3-methylbut-1-ene,C-C_C,C,109.61674401043877,109.98232330056514,0.3655792901263766
3-methylbut-1-ene,C-H_C,C,106.73376098898186,106.72332247932952,-0.010438509652331618
3-methylbut-1-ene,C-C_C,C,109.85433907897252,111.11418097442835,1.2598418954558355
3-methylbut-1-ene,C-H_C,C,107.19273712929684,107.74187540376658,0.5491382744697404
3-methylbut-1-ene,C-H_C,C,107.81563768151564,106.82245341161978,-0.9931842698958633
3-methylbut-1-ene,C-H_C,C,111.683165887515,111.13858724881219,-0.5445786387028164
3-methylbut-1-ene,C-H_C,C,110.52815373331,110.47146038379832,-0.05669334951168992
3-methylbut-1-ene,C-H_C,C,111.12836650839355,111.57307797758706,0.444711469193507
3-methylbut-1-ene,H-H_C,C,107.61457303998154,107.66761361406999,0.05304057408845608
3-methylbut-1-ene,H-H_C,C,108.3206605904203,107.94780519492583,-0.37285539549446867
3-methylbut-1-ene,H-H_C,C,107.39481808633843,107.88725957526343,0.49244148892499595
3-methylbut-1-ene,C-H_C,C,111.1625709299972,111.4191015141386,0.2565305841414016
3-methylbut-1-ene,C-H_C,C,111.38576038016919,110.6691281324817,-0.7166322476874853
3-methylbut-1-ene,C-H_C,C,110.77325365721322,110.89601031119109,0.1227566539778735
3-methylbut-1-ene,H-H_C,C,107.891730322861,107.74682815397694,-0.14490216888405882
3-methylbut-1-ene,H-H_C,C,107.53342221549806,107.87288900644144,0.3394667909433764
3-methylbut-1-ene,H-H_C,C,107.93308243492778,108.0974425576056,0.1643601226778202
4-methoxy-N_N-dimethyl-benzamide,H-O_C,C,111.15510633292371,111.53573137486339,0.3806250419396804
4-methoxy-N_N-dimethyl-benzamide,H-O_C,C,107.77908587692666,105.85478441694671,-1.9243014599799437
4-methoxy-N_N-dimethyl-benzamide,H-O_C,C,111.10283281274316,111.55361319125628,0.4507803785131159
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,107.7032223373125,109.3178295812755,1.6146072439630075
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,111.21608165473454,109.2049182042294,-2.011163450505137
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,107.69771732597539,109.29194013118286,1.5942228052074654
4-methoxy-N_N-dimethyl-benzamide,C-C_O,O,116.88944524706706,118.37599437134905,1.4865491242819928
4-methoxy-N_N-dimethyl-benzamide,C-O_C,C,125.9841403467503,124.70300131565503,-1.2811390310952646
4-methoxy-N_N-dimethyl-benzamide,C-O_C,C,114.55457394404864,115.67241918875885,1.1178452447102103
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,119.46055262475184,119.62312187040602,0.16256924565418274
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,120.1159111492591,119.54037013741707,-0.5755410118420343
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,121.92685131521698,121.0232040823152,-0.9036472329017755
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,117.95572675318625,119.4329318749073,1.4772051217210418
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,120.06600035182245,121.45102399035822,1.3850236385357704
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,120.00305825182649,119.97515990807565,-0.027898343750834442
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,119.93035121304656,118.57140310961759,-1.3589481034289719
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,118.93863691094114,117.77078045854398,-1.1678564523971602
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,120.06848102000292,118.29460170903823,-1.7738793109646878
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,120.90597762509417,123.65604029672899,2.750062671634822
4-methoxy-N_N-dimethyl-benzamide,C-O_C,C,117.39498736026067,119.94386995881726,2.548882598556588
4-methoxy-N_N-dimethyl-benzamide,C-N_C,C,119.15245947696471,118.60586824823675,-0.5465912287279622
4-methoxy-N_N-dimethyl-benzamide,N-O_C,C,123.44719885595146,121.39600896990099,-2.051189886050466
4-methoxy-N_N-dimethyl-benzamide,C-C_N,N,118.09413818816374,117.38105836158529,-0.7130798265784506
4-methoxy-N_N-dimethyl-benzamide,C-C_N,N,124.56627916621213,124.65030081768056,0.08402165146843288
4-methoxy-N_N-dimethyl-benzamide,C-C_N,N,116.03685414674715,114.65715392513711,-1.3797002216100367
4-methoxy-N_N-dimethyl-benzamide,H-N_C,C,109.10910376751566,109.2348395644632,0.1257357969475379
4-methoxy-N_N-dimethyl-benzamide,H-N_C,C,111.52638486881347,109.1272527994349,-2.3991320693785667
4-methoxy-N_N-dimethyl-benzamide,H-N_C,C,108.73064959769493,111.58248536825381,2.8518357705588784
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,108.74585591685974,110.01010656553764,1.2642506486779013
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,109.69698435785654,108.42876020032014,-1.2682241575363946
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,109.01529141788635,108.44391822871347,-0.5713731891728742
4-methoxy-N_N-dimethyl-benzamide,H-N_C,C,108.73338568572174,110.00037910165578,1.2669934159340386
4-methoxy-N_N-dimethyl-benzamide,H-N_C,C,108.52547106491569,111.08011323273459,2.5546421678188977
4-methoxy-N_N-dimethyl-benzamide,H-N_C,C,112.8084399007224,110.83308343378302,-1.9753564669393882
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,109.25303946138222,107.85041852426389,-1.4026209371183285
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,107.71742140313386,108.16281717125189,0.4453957681180327
4-methoxy-N_N-dimethyl-benzamide,H-H_C,C,109.74928045405133,108.81595078535575,-0.9333296686955777
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,119.5561396947455,120.93236196927606,1.3762222745305621
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,120.581242939865,119.89644901592875,-0.6847939239362546
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,119.85866993839247,119.14942224267945,-0.7092476957130174
4-methoxy-N_N-dimethyl-benzamide,C-C_C,C,120.69944431431732,120.12458239628242,-0.5748619180348982
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,119.71680387159013,121.33811802888742,1.6213141572972916
4-methoxy-N_N-dimethyl-benzamide,C-H_C,C,119.58042414500407,118.5350529733854,-1.0453711716186689
MEK,C-H_C,C,110.38717298885403,110.5729081212991,0.18573513244506046
MEK,C-H_C,C,111.0098665625665,110.39399170228104,-0.6158748602854587
MEK,C-H_C,C,111.26345124466818,111.61400042961709,0.3505491849489175
MEK,H-H_C,C,108.3175964274913,108.28031061916472,-0.03728580832657258
MEK,H-H_C,C,108.05387432780896,107.76004796887375,-0.29382635893520614
MEK,H-H_C,C,107.68795473951353,108.1014409379583,0.4134861984447724
MEK,C-C_C,C,111.25595475684322,110.67883909751296,-0.5771156593302607
MEK,C-H_C,C,111.02225279659055,109.85364344818981,-1.1686093484007358
MEK,C-H_C,C,110.1005918069097,109.55735852608841,-0.5432332808212976
MEK,C-H_C,C,108.98171343249024,110.54546288209966,1.5637494496094178
MEK,C-H_C,C,108.28464506101814,107.72637920795263,-0.5582658530655067
MEK,H-H_C,C,107.06391219603192,108.4204099498569,1.356497753824982
MEK,C-C_C,C,117.3417671846388,117.04720507230016,-0.2945621123386388
MEK,C-O_C,C,121.31682491408948,121.06630092257627,-0.25052399151320515
MEK,C-O_C,C,121.32613853250807,121.8705547178066,0.5444161852985303
MEK,C-H_C,C,109.88981209054835,111.04193989371973,1.152127803171382
MEK,C-H_C,C,109.56625361540162,110.13125297716633,0.5649993617647056
MEK,C-H_C,C,109.6922817386312,109.65325976992823,-0.03902196870296848
MEK,H-H_C,C,108.9616761110335,109.95832195970407,0.9966458486705676
MEK,H-H_C,C,110.23282028435692,106.7324617873182,-3.500358497038718
MEK,H-H_C,C,108.47227826071386,109.25096627137559,0.7786880106617247
THF,C-C_C,C,101.88068803137035,101.52232503899924,-0.3583629923711129
THF,C-H_C,C,109.75856848212726,110.29911242125418,0.5405439391269198
THF,C-H_C,C,113.79246699709928,113.59163262512735,-0.20083437197193632
THF,C-H_C,C,109.94886268163802,110.4438687653258,0.49500608368778387
THF,C-H_C,C,113.02492227460864,112.8460369353167,-0.17888533929193784
THF,H-H_C,C,108.30050568139717,108.05656823624754,-0.24393744514962634
THF,C-C_C,C,101.88067388373143,101.5222836763415,-0.358390207389931
THF,C-H_C,C,109.7585215458868,110.29906310833164,0.5405415624448437
THF,C-H_C,C,113.79257026415486,113.59159080030751,-0.20097946384734655
THF,C-H_C,C,109.94882918352215,110.44383551703916,0.4950063335170114
THF,C-H_C,C,113.02489404621156,112.84610592296426,-0.1787881232473012
THF,H-H_C,C,108.30051908824886,108.05665339295427,-0.24386569529458768
THF,C-O_C,C,106.74687232279084,106.43670017564024,-0.3101721471505954
THF,C-H_C,C,111.21942034983665,111.0330321766109,-0.18638817322575107
THF,C-H_C,C,112.63781174811498,113.2073124312071,0.5695006830921159
THF,H-O_C,C,107.74058981523925,109.43659652232704,1.6960067070877898
THF,H-O_C,C,109.73773160476797,108.72426578367882,-1.0134658210891558
THF,H-H_C,C,108.63255418903715,107.93910426845812,-0.6934499205790274
THF,C-C_O,O,108.4550290646004,110.0236366302109,1.568607565610506
THF,C-O_C,C,106.74688314120289,106.43668535735169,-0.31019778385119423
THF,H-O_C,C,107.74055561805565,109.43659264077093,1.6960370227152737
THF,H-O_C,C,109.73782835758247,108.72418915276207,-1.0136392048204073
THF,C-H_C,C,111.21941162825166,111.0331129285748,-0.1862986996768683
THF,C-H_C,C,112.63782531899798,113.20735543815124,0.5695301191532565
THF,H-H_C,C,108.63247827082976,107.93907196161199,-0.693406309217778
acetaldehyde,C-H_C,C,110.06804107420476,110.44311232703643,0.375071252831674
acetaldehyde,C-H_C,C,109.1029308449493,109.84704123163476,0.7441103866854633
acetaldehyde,C-H_C,C,109.10307609399153,109.84755549713591,0.744479403144382
acetaldehyde,H-H_C,C,109.43760990246749,109.98710911179381,0.5494992093263278
acetaldehyde,H-H_C,C,109.43764515146738,109.98706167921695,0.5494165277495711
acetaldehyde,H-H_C,C,109.6777881511264,106.65656071122717,-3.021227439899235
acetaldehyde,C-O_C,C,123.4479479616597,124.67390398092374,1.2259560192640464
acetaldehyde,C-H_C,C,115.59751964371712,114.8305053852487,-0.7670142584684214
acetaldehyde,H-O_C,C,120.95453239440421,120.49558876801628,-0.45894362638793496
acetamide,C-H_C,C,109.10241607354376,108.78735808737846,-0.3150579861653
acetamide,C-H_C,C,111.57475822157164,113.96011888155488,2.3853606599832347
acetamide,C-H_C,C,109.08649781602864,108.61669454200215,-0.46980327402648925
acetamide,H-H_C,C,108.73933541960602,108.89433877318469,0.1550033535786639
acetamide,H-H_C,C,109.82720357996419,107.34407655862701,-2.4831270213371823
acetamide,H-H_C,C,108.49498214482512,109.03548179968013,0.5404996548550116
acetamide,C-N_C,C,115.51972811876536,115.44372923210973,-0.0759988866556256
acetamide,C-O_C,C,123.23670200362886,122.28892333547579,-0.9477786681530773
acetamide,N-O_C,C,121.24345018769918,122.26644505776159,1.022994870062405
acetamide,C-H_N,N,116.92949109918251,117.94335872778043,1.0138676285979216
acetamide,C-H_N,N,122.74607576543292,122.72772601505793,-0.018349750374994755
acetamide,H-H_N,N,118.31007109618498,118.4700000511518,0.1599289549668157
acetic_acid,C-H_C,C,109.81853881102002,110.02384018809107,0.20530137707105212
acetic_acid,C-H_C,C,109.81847627786924,110.02396465193975,0.20548837407051224
acetic_acid,C-H_C,C,109.30482845838979,109.49313491687316,0.18830645848336758
acetic_acid,H-H_C,C,110.61039145437587,107.27664613270706,-3.3337453216688147
acetic_acid,H-H_C,C,108.62796802554755,109.99890366886848,1.3709356433209337
acetic_acid,H-H_C,C,108.62790733940405,109.99887768087443,1.3709703414703824
acetic_acid,C-O_C,C,126.55759090405854,126.14577350760072,-0.41181739645782045
acetic_acid,C-O_C,C,112.42336595889284,111.39569618373133,-1.0276697751615131
acetic_acid,O-O_C,C,121.01904313697037,122.45853028419147,1.4394871472211008
acetic_acid,C-H_O,O,104.0525413780546,105.92310893720799,1.8705675591533861
acetone,C-H_C,C,109.58301397979413,110.52135086559802,0.9383368858038921
acetone,C-H_C,C,109.71183210065942,109.8268561000776,0.11502399941818453
acetone,C-H_C,C,109.58302632255673,110.52136856512388,0.9383422425671455
acetone,H-H_C,C,108.86827825656471,109.56780955699122,0.6995313004265142
acetone,H-H_C,C,110.2093159621034,106.78376577622558,-3.4255501858778246
acetone,H-H_C,C,108.8681546918218,109.56783296951369,0.6996782776918877
acetone,C-C_C,C,116.7271171559963,116.53426722518249,-0.1928499308138072
acetone,C-O_C,C,121.63640701341332,121.73286638738341,0.09645937397009163
acetone,C-O_C,C,121.63647583053584,121.73286638738341,0.0963905568475667
acetone,C-H_C,C,109.58304257906875,110.52136856512388,0.9383259860551334
acetone,C-H_C,C,109.71177917056794,109.8268561000776,0.11507692950966941
acetone,C-H_C,C,109.58306287299531,110.52135086559802,0.9382879926027101
acetone,H-H_C,C,108.86824097598257,109.56783296951369,0.699591993531115
acetone,H-H_C,C,110.20927405880909,106.78376577622558,-3.4255082825835075
acetone,H-H_C,C,108.8682209300056,109.56780955699122,0.6995886269856157
acetonitrile,C-H_C,C,110.81218053323884,110.33620937174051,-0.47597116149833596
acetonitrile,C-H_C,C,110.81214066869681,110.33479140428368,-0.4773492644131352
acetonitrile,C-H_C,C,110.81211285515447,110.33353733415713,-0.4785755209973388
acetonitrile,H-H_C,C,108.09765700692026,108.59142839992371,0.4937713930034562
acetonitrile,H-H_C,C,108.09769943731312,108.59519805258152,0.4974986152683982
acetonitrile,H-H_C,C,108.0975899949787,108.59525061062452,0.4976606156458132
acetonitrile,C-N_C,C,179.9998529773025,179.99458866132565,-0.0052643159768592795
acetylene,C-H_C,C,179.99991427755444,179.99992852226612,1.424471167865704e-05
acetylene,C-H_C,C,179.99992505248332,179.99992852226612,3.4697827970830986e-06
aniline,C-H_N,N,113.63713336344951,114.49073247798752,0.8535991145380137
aniline,C-H_N,N,113.63709427594324,114.49073247798752,0.8536382020442801
aniline,H-H_N,N,112.34063582127683,110.93099937687346,-1.4096364444033753
aniline,C-N_C,C,120.27181812466584,120.66460736371927,0.3927892390534282
aniline,C-N_C,C,120.2717586348513,120.66460736371927,0.39284872886797473
aniline,C-C_C,C,118.60893580284937,118.60784673145852,-0.0010890713908509042
aniline,C-C_C,C,120.72741437300823,120.46481154125031,-0.262602831757917
aniline,C-H_C,C,120.21869469435633,119.41870918032184,-0.7999855140344891
aniline,C-H_C,C,119.053880320784,120.1156908645476,1.061810543763599
aniline,C-C_C,C,120.0101307659311,120.78451453763601,0.7743837717049189
aniline,C-H_C,C,119.90989801797586,119.17510783662293,-0.7347901813529347
aniline,C-H_C,C,120.07383279094921,120.0402266799596,-0.033606110989609306
aniline,C-C_C,C,119.72702924277563,118.89348193843536,-0.8335473043402715
aniline,C-H_C,C,120.1303120432965,120.5532440834908,0.4229320401942971
aniline,C-H_C,C,120.13025365874765,120.5532440834908,0.42299042474314774
aniline,C-C_C,C,120.01006847880588,120.78451453763601,0.7744460588301365
aniline,C-H_C,C,120.0737970252885,120.0402266799596,-0.03357034532889713
aniline,C-H_C,C,119.90999517293142,119.17510783662293,-0.7348873363084891
aniline,C-C_C,C,120.72744783454951,120.46481154125031,-0.26263629329919524
aniline,C-H_C,C,119.05376340683662,120.1156908645476,1.0619274577109792
aniline,C-H_C,C,120.21877816047171,119.41870918032184,-0.8000689801498737
benzene,C-C_C,C,119.99998356136011,119.99770032599065,-0.0022832353694610674
benzene,C-H_C,C,120.00003158015909,120.0026877340531,0.0026561538940086393
benzene,C-H_C,C,119.9999848575406,119.9996119375691,-0.000372919971496799
benzene,C-C_C,C,120.00000229500547,119.99771015642894,-0.0022921385765357627
benzene,C-H_C,C,119.99995403376687,120.00003198091827,7.794715139652908e-05
benzene,C-H_C,C,120.00004367116107,120.00225778625101,0.002214115089941515
benzene,C-C_C,C,120.00001414343039,120.00458951074721,0.004575367316817847
benzene,C-H_C,C,120.00001955839934,119.99790484834044,-0.002114710058904734
benzene,C-H_C,C,119.99996629804363,119.99750547388189,-0.0024608241617443127
benzene,C-C_C,C,119.99998440538234,119.99770032599065,-0.002284079391685623
benzene,C-H_C,C,119.9999891877645,119.99961193675526,-0.0003772510092403536
benzene,C-H_C,C,120.00002640668559,120.00268773432853,0.0026613276429401367
benzene,C-C_C,C,120.00000032658406,119.99771015642894,-0.0022901701551205633
benzene,C-H_C,C,120.00000867636953,120.00003197915925,2.330278971385269e-05
benzene,C-H_C,C,119.9999909968219,120.00225778505828,0.002266788236383377
benzene,C-C_C,C,120.00001526796562,120.00458951074721,0.00457424278158669
benzene,C-H_C,C,120.00001680883956,119.99790484642605,-0.002111962413508195
benzene,C-H_C,C,119.99996792287821,119.99750547144468,-0.0024624514335300773
butane,C-H_C,C,111.50596768239555,111.93242700134283,0.4264593189472805
butane,C-H_C,C,111.0440333852155,111.035155348294,-0.008878036921501575
butane,C-H_C,C,110.05595294354691,111.08912721204004,1.033174268493127
butane,H-H_C,C,108.47271456478015,107.57061459646287,-0.9020999683172732
butane,H-H_C,C,107.61391774315092,107.38545436039473,-0.22846338275618905
butane,H-H_C,C,108.01733348831779,107.62258261591786,-0.3947508723999249
butane,C-C_C,C,113.45650158023048,114.3950021434773,0.9385005632468193
butane,C-H_C,C,109.40765417688534,109.41615674833263,0.008502571447280616
butane,C-H_C,C,108.54383778689393,108.88239943872208,0.3385616518281438
butane,C-H_C,C,109.90450953911083,109.09169172575893,-0.8128178133518986
butane,C-H_C,C,108.49867242695127,108.68332434175474,0.18465191480346732
butane,H-H_C,C,106.80149864151035,106.03868341489948,-0.7628152266108685
butane,C-C_C,C,113.45650106043102,114.3950021434773,0.9385010830462761
butane,C-H_C,C,109.90445359601591,109.09169172575893,-0.8127618702569777
butane,C-H_C,C,108.49867950341975,108.68332434175474,0.18464483833498946
butane,C-H_C,C,109.4076685886392,109.41615674833263,0.008488159693428088
butane,C-H_C,C,108.5438358670737,108.88239943872208,0.338563571648379
butane,H-H_C,C,106.80153893322088,106.03868341489948,-0.7628555183214019
butane,C-H_C,C,110.05599652501215,111.08912721204004,1.0331306870278922
butane,C-H_C,C,111.50594279821685,111.93242700134283,0.42648420312598034
butane,C-H_C,C,111.04405178087588,111.035155348294,-0.008896432581877889
butane,H-H_C,C,107.61386971493398,107.38545436039473,-0.22841535453925133
butane,H-H_C,C,108.0173197939489,107.62258261591786,-0.39473717803103625
butane,H-H_C,C,108.47273712923507,107.57061459646287,-0.9021225327721965
chloromethane,Cl-H_C,C,109.08036200154316,108.5189290987621,-0.5614329027810641
chloromethane,Cl-H_C,C,109.08041371436607,108.51892816054009,-0.5614855538259889
chloromethane,Cl-H_C,C,109.08038818072622,108.51892816054009,-0.5614600201861322
chloromethane,H-H_C,C,109.85924359976984,110.40646555012033,0.5472219503504903
chloromethane,H-H_C,C,109.85916104597864,110.40646555012033,0.5473045041416924
chloromethane,H-H_C,C,109.85922429891102,110.40655024337875,0.5473259444677296
cyclohexane,C-C_C,C,111.63604342266419,111.48207891484589,-0.1539645078183014
cyclohexane,C-H_C,C,109.39467169863771,109.120518559148,-0.2741531394897123
cyclohexane,C-H_C,C,109.6746775197965,110.25715382485402,0.5824763050575115
cyclohexane,C-H_C,C,109.39464721112964,109.11719805190148,-0.27744915922815494
cyclohexane,C-H_C,C,109.67465898650822,110.26804140720054,0.5933824206923219
cyclohexane,H-H_C,C,106.95046272064128,106.45377334556915,-0.49668937507213684
cyclohexane,C-C_C,C,111.6360643541697,111.49351772974427,-0.1425466244254352
cyclohexane,C-H_C,C,109.3947093783285,109.11393191201276,-0.2807774663157403
cyclohexane,C-H_C,C,109.67463269744974,110.27855770845382,0.6039250110040797
cyclohexane,C-H_C,C,109.3946690215722,109.1067963274229,-0.28787269414929995
cyclohexane,C-H_C,C,109.67467634000472,110.24878225689865,0.5741059168939273
cyclohexane,H-H_C,C,106.95040673523808,106.45647225338006,-0.4939344818580196
cyclohexane,C-C_C,C,111.63611653624024,111.5098015263213,-0.1263150099189403
cyclohexane,C-H_C,C,109.39468253869333,109.08599891514596,-0.3086836235473669
cyclohexane,C-H_C,C,109.67469169283997,110.28302028250894,0.6083285896689716
cyclohexane,C-H_C,C,109.39468661272502,109.09866592700511,-0.2960206857199097
cyclohexane,C-H_C,C,109.67465522111557,110.25298719906559,0.5783319779500147
cyclohexane,H-H_C,C,106.95031980258523,106.4666387962421,-0.48368100634313294
cyclohexane,C-C_C,C,111.63605277322105,111.48207891484589,-0.15397385837516708
cyclohexane,C-H_C,C,109.3947043321616,109.11719805190148,-0.2775062802601127
cyclohexane,C-H_C,C,109.6747056616302,110.26804140720054,0.593335745570343
cyclohexane,C-H_C,C,109.39458096252423,109.120518559148,-0.27406240337623444
cyclohexane,C-H_C,C,109.67469717241367,110.25715382485402,0.5824566524403423
cyclohexane,H-H_C,C,106.95041807577618,106.45377334556915,-0.4966447302070378
cyclohexane,C-C_C,C,111.6360502380286,111.49351772974427,-0.14253250828433295
cyclohexane,C-H_C,C,109.67470039666429,110.27855770845382,0.6038573117895254
cyclohexane,C-H_C,C,109.39470922102987,109.11394592872969,-0.28076329230017905
cyclohexane,C-H_C,C,109.67468772146582,110.24878225689865,0.5740945354328346
cyclohexane,C-H_C,C,109.39460951130964,109.10674642875694,-0.287863082552704
cyclohexane,H-H_C,C,106.95040144627629,106.456509267393,-0.49389217888328574
cyclohexane,C-C_C,C,111.63607775531185,111.5098015263213,-0.12627622899054813
cyclohexane,C-H_C,C,109.67463811772616,110.28302028250894,0.6083821647827818
cyclohexane,C-H_C,C,109.39465536637572,109.08598598612782,-0.3086693802478919
cyclohexane,C-H_C,C,109.6746827353023,110.25298719906559,0.5783044637632884
cyclohexane,C-H_C,C,109.39471090582485,109.09863010682142,-0.296080799003434
cyclohexane,H-H_C,C,106.95039237313372,106.46668909507152,-0.48370327806220814
cyclohexanol,C-H_O,O,107.53279680316372,107.57635979586539,0.0435629927016663
cyclohexanol,C-O_C,C,108.69521442224405,106.58096778791551,-2.1142466343285378
cyclohexanol,C-O_C,C,109.78518012712671,111.44818064281937,1.6630005156926586
cyclohexanol,H-O_C,C,107.31565046367326,109.4343236066056,2.1186731429323373
cyclohexanol,C-C_C,C,111.61748880892803,111.20319222018364,-0.4142965887443921
cyclohexanol,C-H_C,C,109.42395238072766,108.980198721292,-0.44375365943565726
cyclohexanol,C-H_C,C,109.89759265293318,109.13366352029243,-0.7639291326407545
cyclohexanol,C-C_C,C,112.17549858119493,112.16467692813634,-0.010821653058584957
cyclohexanol,C-H_C,C,109.91926327009688,108.79834481096164,-1.1209184591352397
cyclohexanol,C-H_C,C,109.37076102159031,108.1441024287068,-1.2266585928835099
cyclohexanol,C-H_C,C,108.61063808791194,110.62186272766148,2.0112246397495426
cyclohexanol,C-H_C,C,109.15186391789575,109.8419465016908,0.6900825837950464
cyclohexanol,H-H_C,C,107.49539623071574,107.10769011149438,-0.3877061192213631
cyclohexanol,C-C_C,C,111.63792160619612,111.48374717398914,-0.1541744322069718
cyclohexanol,C-H_C,C,109.54995187558163,109.76416424068358,0.2142123651019574
cyclohexanol,C-H_C,C,109.67341096263853,108.89218959747774,-0.7812213651607891
cyclohexanol,C-H_C,C,109.6167110627763,110.3156612777854,0.6989502150090914
cyclohexanol,C-H_C,C,109.44314380021967,109.36629007736646,-0.07685372285321534
cyclohexanol,H-H_C,C,106.79832823791563,106.89783072730219,0.09950248938656614
cyclohexanol,C-C_C,C,111.68414834884084,111.24900634985238,-0.4351419989884562
cyclohexanol,C-H_C,C,109.38777259101549,109.33129889194842,-0.05647369906706956
cyclohexanol,C-H_C,C,109.66465995789166,110.29474811018352,0.6300881522918615
cyclohexanol,C-H_C,C,109.39037520114911,109.17855491236051,-0.21182028878860137
cyclohexanol,C-H_C,C,109.66693091597938,110.19375046462318,0.5268195486438003
cyclohexanol,H-H_C,C,106.92817944548892,106.46708359066587,-0.46109585482305704
cyclohexanol,C-C_C,C,111.59267080500503,111.18473260191675,-0.40793820308827833
cyclohexanol,C-H_C,C,109.60970145582134,110.50852030963775,0.8988188538164081
cyclohexanol,C-H_C,C,109.47117382415959,109.19725512231616,-0.2739187018434279
cyclohexanol,C-H_C,C,109.55515373555617,109.97587356727344,0.420719831717264
cyclohexanol,C-H_C,C,109.67405063149394,108.96397777830583,-0.7100728531881089
